politician_name,revision_id,quality_prediction,pageid
Akram Aylisli,1247420701.0,C,38404400.0
Ali Asadov,1237483914.0,C,62074177.0
Ali Huseynli,1245270394.0,Start,63443500.0
Ali Ibrahimov,1244157806.0,Start,52606271.0
Ali M. Hasanov,1245282668.0,C,29805797.0
Alisahib Huseynov,1246588423.0,Start,44931890.0
Alovsat Bakhshiyev,1207738330.0,Start,33052057.0
Anar Karimov,1245270299.0,Start,64997636.0
Arastun Javadov,1147579900.0,Stub,73414366.0
Araz Alizadeh,1246060446.0,Stub,71947937.0
Asaf Hajiyev,1235219197.0,C,50559566.0
Ashraf Bey Taghiyev,1213943020.0,Start,76189327.0
Bakhish bey Rustambeyov,1246060690.0,Start,76441463.0
Boris Kevorkov,1217681945.0,Start,20488566.0
Chimnaz Aslanova,1245503366.0,Start,75660406.0
Farhad Hajiyev,1246286594.0,Start,66711673.0
Fazail Ibrahimli,1243509483.0,Start,71089676.0
Garib Karimoğlu,1246060699.0,Start,76441761.0
Gudrat Gasanguliev,1234004989.0,Start,76013404.0
Gurban Khalilov,1243520102.0,Start,65640632.0
Haji Molla Ahmad Nuruzade,1239189558.0,GA,76325547.0
Hasan Hasanli,1244589428.0,Start,72909644.0
Hasan Majidov,1236490430.0,Start,75801198.0
Huseyngulu Baghirov,1199215674.0,Start,29447701.0
Ilham Madatov,1011331249.0,Start,45628825.0
Irshad Aliyev,1225308278.0,Stub,76890519.0
Jamil Hasanli,1248447237.0,C,33064998.0
Jeyhun Jalilov,1228687346.0,Start,77024072.0
Lutfali bey Behbudov,1226230854.0,C,75784519.0
Majnun Mammadov,1248225337.0,Start,73560444.0
Makhmud Mamed-Guliev,1243510539.0,Start,76496477.0
Mamed Iskenderov,1244201378.0,Start,52592974.0
Mammad Gurbanov,1237445893.0,Start,66066441.0
Mirgasim Cheshmazer,1226415908.0,Start,75670592.0
Musa Hacigasimov,1236490449.0,Stub,75864792.0
Musa Mammadov,1243510550.0,Start,70572331.0
Ramin Mammadov,1248662299.0,Start,66923230.0
Rovshan Javadov,1250266366.0,C,3197492.0
Saftar Jafarov,1222623261.0,Start,68359822.0
Sahil Babayev,1207600921.0,C,63784079.0
Solomon Grobshtein,1067081975.0,Stub,13188885.0
Teymur Guliyev,1232296078.0,Stub,52592892.0
Vidadi Isgandarov,1249203876.0,Start,36758770.0
Vilayat Eyvazov,1208072134.0,Start,65319366.0
Zakir Hasanov,1224596001.0,C,40963939.0
Abdulla Adel Fakhro,1223700072.0,Start,74066377.0
Abdullah bin Isa Al Khalifa,1182830303.0,Start,67065341.0
Abid Sharifov,1243510547.0,Start,29387873.0
Ahmed Behzad (Bahrain),1063482737.0,Stub,65632666.0
Ammar Al Bannai,1231654401.0,Start,65751314.0
Aymen Tawfeeq Almoayed,1227286508.0,Start,63913368.0
Bakhtiyar Vahabzadeh,1249675761.0,C,4750890.0
Charles Carter (Bahamian journalist),1162793449.0,C,74118304.0
Eldar Namazov,1206211739.0,Start,30612315.0
Elshad Mirbashir oghlu,1194162044.0,C,63969137.0
Eugene Dupuch,1181612386.0,Start,74677674.0
Faisal al-Hamar,1218302538.0,Stub,31017866.0
Fuad Naghiyev,1248662296.0,Start,66166950.0
Harold Christie,1142294843.0,Start,64192552.0
Hasan Seyidov,1148385245.0,Stub,52606355.0
Hasan Seyidov (scientist),1198202282.0,Start,73749273.0
Huseyn Rahmanov,1106104383.0,Stub,52592854.0
Ikhtiyar Shirinov,1243510572.0,Stub,72266644.0
Isa bin Abdulrahman Al Hammadi,1098344827.0,Stub,46951527.0
Isa bin Ibrahim Al Khalifa,1146485875.0,Stub,67069030.0
Jameel Humadan,1148959062.0,Start,31017985.0
James Carmichael Smith (postmaster),1248344476.0,C,63507428.0
Jawad Fairooz,1177286981.0,Start,65056343.0
Joseph Robert Love,1177467150.0,C,40897600.0
Kamal Ahmed (politician),1215486840.0,Stub,31018024.0
Keith Bell (Bahamian politician),1243023554.0,Start,77294368.0
Khalid Almoayed,1215466172.0,Stub,65664158.0
Mahmood Al Bahrani,1161492589.0,Stub,65766828.0
Mammad agha Shahtakhtinski,1185599926.0,C,19551770.0
McKell Bonaby,1238577650.0,Stub,77294590.0
Mohamed Ali Hasan Ali,1006173162.0,Stub,50373647.0
Mohammed Isa Al Abbasi,1171757402.0,Stub,66258739.0
Movsum Samadov,1241255046.0,C,75252047.0
Nabeel bin Yaqub Al-Hamar,1159628135.0,Stub,13522472.0
Namig Nasrullayev,1158375491.0,,72787223.0
Nazar Al Baharna,1241906132.0,Start,15959186.0
Nurali Yusifbayli,1243510541.0,Start,50497831.0
Pakesia Parker-Edgecombe,1226025677.0,,76585996.0
Parviz Shahbazov,1213858589.0,Start,61498150.0
Qasim Fakhro,1099067663.0,Start,65763676.0
Rovshen Rzayev,1208078338.0,Start,75573577.0
Sadig Rahimov,1245157534.0,C,52592948.0
Shirali Akhundov,1213002608.0,C,72968230.0
Siyavush Novruzov,1243520070.0,C,59571031.0
Suleyman Rahimov,1193027962.0,C,59439237.0
Tahir Mirkishili,1210593900.0,Start,75539115.0
Timothy Donaldson,1245586658.0,C,38803441.0
Vugar Mustafayev (minister),1208077047.0,Start,75356945.0
Yusif Ziya Talibzadeh,1243510546.0,GA,73087745.0
Zahid Oruj,1213965350.0,Start,73057190.0
AKM Fazlul Kabir Chowdhury,1245380545.0,Start,54988209.0
AKM Hafizuddin,1246694478.0,Stub,70349044.0
Abdul Motaleb,1245374567.0,Stub,75746104.0
Abdulhussain bin Ali Mirza,1195787872.0,Stub,31018072.0
Abdulla Hassan Saif,1219928150.0,Stub,72632280.0
Abdullah bin Hamad bin Isa Al Khalifa,1241499929.0,Start,20277831.0
Abdullatif Al-Mahmood,1227285970.0,Stub,39724369.0
Abdulrahman al-Nuaimi,1235804624.0,Start,32982779.0
Abdus Salam (Chattogram politician),1245374007.0,Stub,75745902.0
Abul Hashim,1232200030.0,C,7984185.0
Ahmed Al-Salloum,1244755894.0,Start,65628587.0
Ahmed bin Mohamed Al Khalifa,1221144846.0,Stub,76688155.0
Ali bin Khalifa Al Khalifa,1250591636.0,Stub,76752579.0
Ali bin Saleh Al Saleh,1239617504.0,Stub,71949502.0
Aminul Islam Chowdhury,1175807916.0,Start,14103209.0
Aminul Islam Rabel,1245379837.0,Stub,76799065.0
Ammar Qambar,1140605737.0,Start,65763331.0
Anwarul Karim Chowdhury,1245395466.0,C,1727235.0
Ashab Uddin Ahmad,1245380479.0,B,49315431.0
Birendra Kishore Roaza,1246126702.0,Stub,72583761.0
Bishnu Chattopadhyay,1242147738.0,Start,55983169.0
Chowdhury Shamsuddin Ahmed,1237261756.0,Stub,77128068.0
Essam Khalaf,1006167519.0,Stub,45150982.0
Fahmi al-Jowder,1172576081.0,Stub,31017934.0
Farid Ahmed,1245375794.0,Stub,62016793.0
Hala bint Mohammed Al Khalifa,1232948277.0,Start,76551524.0
Hamad Al Kooheji,1233118749.0,Stub,65663966.0
Ibrahim ibn Khalifa Al Khalifa,1156409493.0,Start,31017893.0
Isa Qassim,1249444464.0,GA,32612135.0
Khalid Al Maskati,1209519423.0,Stub,65664273.0
M Hossain Ali,1242815841.0,Start,10968822.0
Mai bint Mohammed Al Khalifa,1217876419.0,Start,55813166.0
Mohammad A. Arafat,1250294465.0,GA,72655646.0
Mohammad Manjur Alam,1245377984.0,Start,63544563.0
Mohammed Al-Buainain,1063213013.0,Start,66292306.0
Mohammed bin Khalifa bin Ahmed,1244455253.0,C,56407254.0
Mohammed bin Khalifa bin Ali Al Khalifa,1202322111.0,Start,67069416.0
Moinuddin Ahmed Chowdhury,1166369458.0,C,39075477.0
Muzaffar Ahmed (NAP politician),1245380189.0,Start,61608207.0
Nurul Huq Bhuiyan,1236303322.0,Stub,10895023.0
Oli Ahad,1247061966.0,Start,9165486.0
Rasheed Mohammed Al Maraj,1247375502.0,Stub,76687927.0
Salman bin Hamad Al Khalifa,1250494329.0,C,1623346.0
Salman bin Khalifa Al Khalifa,1247375519.0,Stub,76688320.0
Sarwar Jan Chowdhury,1245377291.0,Stub,62016707.0
Saud Kanoo,1098699647.0,Stub,65664370.0
Selina Banu,1183475136.0,Start,55685860.0
Shafiqur Rahman Badsha,1245374148.0,Stub,75745186.0
Shahinur Pasha Chowdhury,1245379554.0,Start,61598366.0
Yusuf Ali Chowdhury,1228415190.0,Start,17194591.0
AKM Fazlul Haque (Jatiya Party politician),1245402550.0,Stub,64433698.0
Abdul Halim Ghaznavi,1237265302.0,Start,52225799.0
Abdur Rahim (scholar),1250599443.0,C,43747918.0
Abul Kalam Shamsuddin,1246347372.0,Start,7984134.0
Abul Kashem,1232782976.0,C,9205342.0
Abul Kashem Khan,1245380771.0,C,18165642.0
Asheq Ullah Rafiq,1245374666.0,Stub,56843746.0
Badruddin Umar,1220769997.0,C,24745923.0
Badruddoza Ahmed Shuja,1245376617.0,Stub,61593204.0
Debendra Nath Ghosh,1240939624.0,Stub,62916365.0
Devasish Roy,1247376048.0,Start,20289099.0
Elliott Belgrave,1242611945.0,Start,33657039.0
Fazlul Haque Montu,1243563371.0,Stub,66084527.0
Ferdous Ahmed Qureshi,1246263516.0,Start,53155789.0
Golam Maula Rony,1250709727.0,Start,47295655.0
Habibar Rahman,1245395381.0,Stub,59404730.0
Haji Mohammad Danesh,1230176939.0,C,28833112.0
Hatem Ali Khan,1237261567.0,Start,53059358.0
Husam Uddin Chowdhury Fultali,1247693188.0,Start,75750803.0
James Leo Ferguson,1212687396.0,C,63895051.0
Jyotirindra Bodhipriya Larma,1247242676.0,Stub,17924011.0
Kazi Abdus Shahid Lal,1237261507.0,Start,76091522.0
M. Anwar Hossain,1226325755.0,C,35859918.0
M. M. Rahmatullah,1242580877.0,C,30780434.0
Mahmudul Haque Sayem,1250491967.0,Stub,75776051.0
Manik Lal Ray,1117752666.0,Stub,61564005.0
Manjurul Imam,1245961260.0,Stub,73019230.0
Maulana Shakhawat,1067136662.0,Stub,28611769.0
Mohammad Sultan,1237264157.0,Start,15034317.0
Mohammad Toaha,1046006361.0,Start,9205332.0
Mohammad Zillur Rahman,1245374883.0,Start,75745889.0
Moin Uddin (politician),1245374542.0,Stub,75745623.0
Muhammad Bayazeed Khan Panni,1225060231.0,C,54460785.0
Muhammad Hamidullah Khan,1249497016.0,C,10040343.0
Mujahidul Islam Selim,1241208220.0,Start,70167317.0
Mujibur Rahman (Chattogram politician),1245374586.0,Stub,75746103.0
Mushrefa Mishu,1066093324.0,Start,67038174.0
Nozir Hossain,1245378724.0,Start,61593710.0
Pulin De,1242126632.0,Start,42160545.0
Ranesh Das Gupta,1242257552.0,Start,50749999.0
SM Nuruzzaman,1246459927.0,Stub,64433699.0
Shafiul Alam Chowdhury Nadel,1245978368.0,Start,75745659.0
Shamima Harun Lubna,1245374454.0,Stub,76223229.0
Shamsul Huda Panchbagi,1232199873.0,B,62916218.0
Sourendra Nath Chakraborty,1245374793.0,Start,75744646.0
Syed Muhammad Ibrahim,1247089625.0,Start,59393390.0
Syed Najmuddin Hashim,1245394398.0,Start,58165993.0
Syed Sayedul Haque Suman,1247669907.0,Start,75744944.0
Yar Mohammad Khan,1244156514.0,C,41459170.0
Zahidunnabi Dewan Shamim,1237263822.0,Start,61856855.0
Adrian Forde,1079840895.0,Stub,70361123.0
Alaksandar Dubko,1173907794.0,Stub,2282138.0
Aleksandr Potupa,1235204307.0,C,23095874.0
Alexander Radkov,1216932338.0,Start,36429451.0
Aliaksandr Azarau,1249779544.0,GA,72161842.0
Anatoĺ Kalinin,1224032323.0,Start,71079263.0
Chad Blackman,1239861059.0,Start,70073958.0
Charles Duncan O'Neal,1236388821.0,Start,758927.0
Colin Everett Jordan,1090593974.0,Stub,70362985.0
Crystal Haynes,1219669780.0,Stub,70402618.0
Cynthia Y. Forde,1200176178.0,Start,49305432.0
Damien K. A. Griffith,1123730836.0,Stub,60104316.0
Davidson Ishmael,1123554066.0,Stub,70363148.0
Dwight Sutherland,1226875792.0,Stub,70354277.0
Gennady Grushevoy,1225610619.0,C,1970515.0
Glyne Murray,1218309623.0,Stub,70075345.0
Ian Gooding-Edghill,1245455194.0,Stub,70334677.0
Ivan Kubrakov,1243510259.0,Start,65713197.0
Jan Pazniak,1246821242.0,Stub,68163488.0
John Andrew King,1191591712.0,Start,70401878.0
Kerrie Symmonds,1226922424.0,Start,70060782.0
Kirk Matthew Humphrey,1079886049.0,Stub,70023762.0
Lyavon Barshchewski,1237691839.0,Stub,51403912.0
Michael A. Carrington,1090468579.0,Start,69789020.0
Moshe Gutman,1226775102.0,Stub,25028522.0
Philip St. Hill,1132713774.0,Stub,70074437.0
Pyotr Prakapovich,1228551886.0,Stub,57495648.0
Reginald Farley,1223215475.0,Stub,70353853.0
Ryan Straughn,1232133512.0,Stub,70366109.0
Samuel Jackman Prescod,1227284229.0,C,6572076.0
Santia Bradshaw,1225635388.0,Start,69794203.0
Shanika Roberts-Odle,1126117422.0,Stub,70404644.0
Shantal Munro-Knight,1248634872.0,Stub,70366630.0
Siamion Domash,1245495829.0,Stub,28927761.0
Siarhei Cherachen,1177364352.0,Start,64874485.0
Sonia Browne,1080633319.0,Stub,70367249.0
Symon Rak-Michajłoŭski,1216629323.0,GA,69732029.0
Tadeusz Kościuszko,1250542933.0,FA,140367.0
Tamaš Hryb,1217471500.0,C,68516172.0
Tsimafei Dranchuk,1115164729.0,Start,24946415.0
Uladzimir Mackievič,1249602665.0,C,68534747.0
Uładzimir Hančaryk,1105545058.0,Stub,4449101.0
Uładzisłau Kazłouski,1205140753.0,Start,53189774.0
V. L. Mukha,1144551736.0,Stub,72491361.0
Valery Levaneuski,1248009248.0,C,25137251.0
Vladimir Kumets,1147914902.0,C,35530127.0
Voĺha Karač,1234751055.0,C,74913431.0
William Fondleroy Duguid,1149070233.0,Start,70333446.0
Yury Ambrazevich,1172992483.0,Stub,71079332.0
Zmitser Dashkevich,1244903816.0,Start,18604813.0
Aleksandr Turchin,1245495069.0,,70679109.0
Aliaksandr Shakutsin,1246263655.0,C,67288247.0
Antoine Brun,1179322005.0,Start,45043050.0
August De Boodt,1140361651.0,Start,45669050.0
Auguste Couvreur,1058540061.0,Stub,42253710.0
Dirk De fauw,1248580125.0,Start,69039143.0
Dominik Semashko,1214790691.0,GA,56168307.0
Edward Woyniłłowicz,1244677659.0,B,71708998.0
Eugène Goblet d'Alviella,1182389599.0,Start,8495875.0
Fernand Cocq,1243330963.0,Stub,54144403.0
Frank Beke,1161024456.0,Stub,58839435.0
François-Philippe de Haussy,1233546471.0,Stub,14941157.0
Françoise Dupuis,1224617580.0,Stub,41586053.0
Gustave Boël,1233502726.0,Start,18159989.0
Guy Hance,1217126753.0,Stub,8519440.0
Herman Baltia,1231554975.0,Start,8711462.0
Ihar Rynkevich,1064451133.0,C,29689790.0
Ivan Yermachenka,1243935880.0,Start,24705067.0
Jacques Grippa,1226329636.0,Stub,35644726.0
Jan Béghin,1243748019.0,Start,70714016.0
Jan Stankievič,1245626600.0,Start,23686445.0
Jean-Pierre Grafé,1112290249.0,Stub,60902570.0
Joris Helleputte,1051591828.0,Start,62454060.0
Jos Dupré,1249790591.0,Stub,69421719.0
José Desmarets,1225811527.0,Stub,61496346.0
Jules Hiernaux,1194388133.0,Stub,10206864.0
Julien Goekint,1149315537.0,Start,72804553.0
Julius Hoste Jr.,1215066294.0,Start,8876526.0
Lucienne Herman-Michielsens,1235711895.0,Start,15211698.0
Manuel Abramowicz,1243531072.0,Stub,7122428.0
Marc Drumaux,1054937431.0,Start,60932333.0
Marcel de Baer,1221734112.0,C,56188109.0
Mikola Statkevich,1243221482.0,GA,29948792.0
Nico Cué,1226437075.0,Start,60776608.0
Nikolai Shelyagovich,1206663730.0,Start,23340930.0
Norbert De Cuyper,1165947877.0,Start,48704033.0
Norbert Hougardy,1139979372.0,Stub,10091927.0
Pierre David (mayor),1244830798.0,GA,65205530.0
Pol Clovis Boël,1233502703.0,Start,18160124.0
René De Feyter,1165734903.0,Stub,62186846.0
Rudy Aernoudt,1241935456.0,C,42552634.0
Sergei Tikhanovsky,1247883595.0,C,64119467.0
Valery Sakhashchyk,1250695986.0,B,72241722.0
Veerle Geerinckx,1246136139.0,Start,68755127.0
Victor de Laveleye,1173454330.0,Start,10075907.0
Vladimir Rusakevich,1236837678.0,Start,51441039.0
Yury Voskresensky,1173778739.0,C,67290995.0
Édouard Descamps,1231555121.0,Start,41879133.0
Émile Coulonvaux,1222825457.0,Stub,10076072.0
Émile van Dievoet,1202217968.0,C,62870265.0
Adolphe Van Glabbeke,1224501115.0,Start,76022438.0
Ahmet Koç (politician),1243748075.0,Start,76303192.0
Alexander Albert Hunter,1247370963.0,Start,76284521.0
Alfons Siffer,1044386557.0,Start,54144439.0
André-Eugène Pirson,1233498632.0,Start,14946827.0
André Kempinaire,1198582609.0,Stub,12135020.0
André Molitor,1190357309.0,Start,14692390.0
Arnauld Antoine Akodjènou,1170437413.0,C,35084248.0
Basilio Ah,1242446129.0,Stub,76284207.0
Bert Tucker,1215561378.0,C,49101127.0
Beverly Castillo,1171859695.0,Stub,48739684.0
Charles Bartlett Hyde,1247370983.0,Start,76284586.0
Cyrille Tahay,1244463135.0,Stub,69116791.0
Dorah Ilunga,1183327367.0,Start,40449274.0
Elfreda Reyes,1225001639.0,C,47754243.0
Father Samuel,1249920109.0,C,4540084.0
Fientje Moerman,1229904524.0,Start,10077262.0
Gaëtan Van Goidsenhoven,1227001179.0,C,75454786.0
Georges Kaeckenbeeck,1212308026.0,Start,73655049.0
Glenn Godfrey,1239031792.0,Start,69656850.0
Gustave Rolin-Jaequemyns,1236873042.0,C,11520661.0
Hippolyte Rolin,1029822060.0,Stub,42109104.0
Jacques Timmermans,1243748132.0,Stub,69646399.0
Jacques Van Gompel,1136564688.0,Start,7589905.0
Jacques van Ypersele de Strihou,1162861355.0,C,8741912.0
Jean-François Istasse,1226460856.0,Stub,68328387.0
Jean-Marie Piret,1140972331.0,Start,68318846.0
Jean Pede,1179788619.0,Start,12135131.0
Jean Richardot the Younger,1143555621.0,Start,31763699.0
Johan Verbeke,1247551813.0,Start,4433787.0
Joseph Houssa,1109576011.0,Stub,62130484.0
Lodewijk Verreycken,1235733819.0,Start,45031175.0
Louis-Joseph Seutin,1233472654.0,Start,1697978.0
Louis Waltniel,1058900581.0,Stub,10685107.0
Luc Michel,1178923770.0,C,14826073.0
Marcel Van Langenhove (referee),1136613172.0,Stub,26878336.0
Marjet Van Puymbroeck,1233204055.0,Stub,57538004.0
Milou Jeunehomme,1136573750.0,Stub,10092427.0
Nemencio Acosta,1216990637.0,Stub,76283536.0
Pierre Emmanuel Félix Chazal,1237243541.0,C,76031859.0
Pierre Imperiali,1189630357.0,Stub,38325438.0
Pierre Van Humbeeck,1136575793.0,Stub,10665202.0
Rachid Madrane,1188233504.0,Start,70476506.0
Robert Urbain,1073906467.0,Stub,59041928.0
Roger Windels,1185742670.0,Start,48711104.0
Vincent Houssiau,1145182533.0,Start,68319013.0
Willy Kuijpers,1105018002.0,Stub,65926437.0
Woldrich Harrison Courtenay,1237091310.0,Stub,76284372.0
Yvan Verougstraete,1250351570.0,Start,77141374.0
Yves de Wasseige,1175107156.0,Start,68431102.0
Arouna Mama,1162194883.0,Start,47368440.0
Chogyal Dago Rigdzin,1240180535.0,Stub,75228453.0
Choida Jamtsho,1154610749.0,Start,42253887.0
Choki Gyeltshen,967051066.0,Stub,59431150.0
D. N. Dhungyel,1226923015.0,Stub,76055294.0
Dechen Wangmo (politician),1198222416.0,Start,59068968.0
Dechen Zangmo,1212616003.0,Stub,47151818.0
Dorjee Wangmo,1060085965.0,Stub,59429890.0
Dorji Namgyal,1157335890.0,Stub,17522832.0
Dorji Tshering,1205736909.0,Start,59077165.0
Dupthob,986218104.0,Stub,47151901.0
Francis Covi,1197447438.0,Stub,51888059.0
Jai Bir Rai,1247671463.0,Start,59077089.0
Jigme Namgyal (Bhutan),1250417464.0,C,32774341.0
Jigme Wangchuk,1076705305.0,Stub,27623893.0
Jules-Armand Aniambossou,1248386169.0,Start,56711493.0
Karma Donnen Wangdi,1150559998.0,Start,59066433.0
Karma Rangdol,1140545677.0,Stub,47151609.0
Khandu Wangchuk,1225408958.0,Start,924184.0
Kinga Penjor,1029727171.0,Stub,59430450.0
Kinga Tshering,1220863731.0,Start,47151839.0
Kuenga Loday,1135378735.0,Stub,59496103.0
Kunzang C. Namgyel,1157055139.0,Start,62458639.0
Lhatu Wangchuk,1242666773.0,Stub,32489283.0
Loknath Sharma,1151281659.0,Start,59073467.0
Louis Hunkanrin,1212917164.0,C,51793280.0
Louis Ignacio-Pinto,1192236303.0,Stub,31866411.0
Namgay Tshering,1226645464.0,Start,59075497.0
Neten Zangmo,1244820972.0,Start,55701371.0
Nidup Zangpo,1179648130.0,Stub,47151914.0
Norbu Wangchuk,1105642733.0,Stub,54026102.0
Pema Chewang,1241911285.0,Start,75762832.0
Pema Gyamtsho,1250135261.0,Start,42218292.0
Rinzin Jamtsho,986219619.0,Stub,47151763.0
Sefou Fagbohoun,1244960174.0,Stub,76995718.0
Sherub Gyeltshen,1151261156.0,Start,59040975.0
Shingkhar Lam,1205968589.0,Start,69728613.0
Sonam Tobgye,1211978424.0,Start,49585201.0
Tenzin (politician),1244166908.0,Stub,59413021.0
Thakur S. Powdyel,1184305239.0,C,71691013.0
Tshencho Wangdi,935053725.0,Start,59050110.0
Tshering Wangchuk,1227847643.0,Start,58133417.0
Tshewang Lhamo,1134603390.0,Start,59400893.0
Ugyen Dorji (DNT politician),1243793309.0,Start,59076847.0
Ugyen Tshering,1216960207.0,Stub,16921842.0
Ugyen Wangdi,1010522641.0,Stub,47151751.0
Wangdi Norbu,1226646329.0,Stub,47151876.0
Yeshey Penjor,1154435788.0,Start,59066170.0
Yeshey Zimba,1245331050.0,Start,924172.0
Zangley Dukpa,1068932528.0,Stub,47151803.0
Adolfo Chávez,1248979046.0,Stub,34117295.0
Adolfo Mendoza,1214469646.0,Stub,43751752.0
Agnelo Regalla,1189186057.0,Start,74721594.0
Ankica Gudeljević,1208918047.0,Start,63085336.0
Antonio Machaca,1219966135.0,Stub,3844223.0
Aristide Menezes,1142925183.0,Stub,22536684.0
Atanasio de Urioste Velasco,1227518654.0,GA,71704284.0
Augusto Céspedes,1231708987.0,Start,34462428.0
Bonifacio Pinedo,1249373475.0,B,20980684.0
Botche Candé,992221311.0,Stub,65115120.0
Boško Baškot,1153745598.0,Stub,51519946.0
Carmelita Pires,1185452679.0,Start,64181937.0
Chi Hyun Chung,1241844844.0,C,62117619.0
Desejado Lima da Costa,1200012565.0,Stub,35502069.0
Dženan Đonlagić,1177822723.0,Start,41476721.0
Dževad Galijašević,1239849237.0,C,50885913.0
Edin Forto,1220369102.0,C,50616238.0
Fernando Eloy Guachalla,1239045289.0,Stub,75915196.0
Fernando Vargas Mosua,1218741477.0,Start,45647145.0
Florentino Mendes Pereira,1177678990.0,Stub,64316565.0
Francisco Argandoña,1227518824.0,Start,71766071.0
Francisco Burdett O'Connor,1226589407.0,GA,22747047.0
Gary Prado Salmón,1195939890.0,Start,73758942.0
Hakija Hadžić,1230312593.0,Start,42611655.0
Husein Miljković,1242157045.0,GA,42475706.0
Isaac Ávalos,1226316088.0,Stub,28499719.0
Jaime de Zudáñez,1229058411.0,Start,14535301.0
Josip Grubeša,1208916358.0,Start,54560114.0
José Mariano Serrano,1102912474.0,Stub,5744084.0
Juliano Fernandes,1015285975.0,Stub,64247508.0
Julio Pinedo,1250345133.0,Start,20842576.0
Kemal Ademović,1242412154.0,Stub,74992845.0
Manuel Luis de Oliden,1227718125.0,Stub,33776017.0
Manuel de Molina Zamudio,1234177241.0,C,75634740.0
Marcelo Elío,1219316021.0,Stub,76640166.0
Marcial Fabricano,1064844718.0,Start,54437849.0
Mehmed Alajbegović,1250318982.0,C,30010677.0
Mirsad Hadžikadić,1240877452.0,Start,57173473.0
Moisés Torres (politician),1227642782.0,Start,68431601.0
Nataniel Aguirre,1226514494.0,C,38745181.0
Pantaleón Dalence,1227643398.0,C,72204796.0
Pedro Domingo Murillo,1234930001.0,Start,4944216.0
Rafael Peña,1228024668.0,Start,65883969.0
Sabina Ćudić,1248877827.0,Start,50616168.0
Salko Bukvarević,1152217397.0,Start,64688153.0
Sanjin Halimović,1241231943.0,Start,41928781.0
Sevlid Hurtić,1232585595.0,C,72951625.0
Simón Iturri Patiño,1237235215.0,C,2219450.0
Teodora Inácia Gomes,1060153270.0,C,66333518.0
Toribia Lero Quispe,1242300969.0,Stub,73983359.0
Abdulah Mutapčić,1229796197.0,Stub,48681773.0
Abdulah Nakaš,1175001666.0,Start,15104578.0
Adamir Jerković,1247049881.0,C,54272892.0
